"customer_id","store_id","first_name","last_name","email","address_id","activebool","create_date","last_update","active","drank"
35,2,"Virginia","Green","virginia.green@sakilacustomer.org",39,True,"2006-02-14","2013-05-26 14:49:45.738",1,"18"
37,1,"Pamela","Baker","pamela.baker@sakilacustomer.org",41,True,"2006-02-14","2013-05-26 14:49:45.738",1,"19"
39,1,"Debra","Nelson","debra.nelson@sakilacustomer.org",43,True,"2006-02-14","2013-05-26 14:49:45.738",1,"20"
41,1,"Stephanie","Mitchell","stephanie.mitchell@sakilacustomer.org",45,True,"2006-02-14","2013-05-26 14:49:45.738",1,"21"
43,2,"Christine","Roberts","christine.roberts@sakilacustomer.org",47,True,"2006-02-14","2013-05-26 14:49:45.738",1,"22"
45,1,"Janet","Phillips","janet.phillips@sakilacustomer.org",49,True,"2006-02-14","2013-05-26 14:49:45.738",1,"23"
47,1,"Frances","Parker","frances.parker@sakilacustomer.org",51,True,"2006-02-14","2013-05-26 14:49:45.738",1,"24"
49,2,"Joyce","Edwards","joyce.edwards@sakilacustomer.org",53,True,"2006-02-14","2013-05-26 14:49:45.738",1,"25"
51,1,"Alice","Stewart","alice.stewart@sakilacustomer.org",55,True,"2006-02-14","2013-05-26 14:49:45.738",1,"26"
53,1,"Heather","Morris","heather.morris@sakilacustomer.org",57,True,"2006-02-14","2013-05-26 14:49:45.738",1,"27"
55,2,"Doris","Reed","doris.reed@sakilacustomer.org",59,True,"2006-02-14","2013-05-26 14:49:45.738",1,"28"
57,2,"Evelyn","Morgan","evelyn.morgan@sakilacustomer.org",61,True,"2006-02-14","2013-05-26 14:49:45.738",1,"29"
59,1,"Cheryl","Murphy","cheryl.murphy@sakilacustomer.org",63,True,"2006-02-14","2013-05-26 14:49:45.738",1,"30"
61,2,"Katherine","Rivera","katherine.rivera@sakilacustomer.org",65,True,"2006-02-14","2013-05-26 14:49:45.738",1,"31"
63,1,"Ashley","Richardson","ashley.richardson@sakilacustomer.org",67,True,"2006-02-14","2013-05-26 14:49:45.738",1,"32"
65,2,"Rose","Howard","rose.howard@sakilacustomer.org",69,True,"2006-02-14","2013-05-26 14:49:45.738",1,"33"
67,1,"Kelly","Torres","kelly.torres@sakilacustomer.org",71,True,"2006-02-14","2013-05-26 14:49:45.738",1,"34"
69,2,"Judy","Gray","judy.gray@sakilacustomer.org",73,True,"2006-02-14","2013-05-26 14:49:45.738",1,"35"
71,1,"Kathy","James","kathy.james@sakilacustomer.org",75,True,"2006-02-14","2013-05-26 14:49:45.738",1,"36"
73,2,"Beverly","Brooks","beverly.brooks@sakilacustomer.org",77,True,"2006-02-14","2013-05-26 14:49:45.738",1,"37"
75,2,"Tammy","Sanders","tammy.sanders@sakilacustomer.org",79,True,"2006-02-14","2013-05-26 14:49:45.738",1,"38"
77,2,"Jane","Bennett","jane.bennett@sakilacustomer.org",81,True,"2006-02-14","2013-05-26 14:49:45.738",1,"39"
79,1,"Rachel","Barnes","rachel.barnes@sakilacustomer.org",83,True,"2006-02-14","2013-05-26 14:49:45.738",1,"40"
81,1,"Andrea","Henderson","andrea.henderson@sakilacustomer.org",85,True,"2006-02-14","2013-05-26 14:49:45.738",1,"41"
83,1,"Louise","Jenkins","louise.jenkins@sakilacustomer.org",87,True,"2006-02-14","2013-05-26 14:49:45.738",1,"42"
85,2,"Anne","Powell","anne.powell@sakilacustomer.org",89,True,"2006-02-14","2013-05-26 14:49:45.738",1,"43"
87,1,"Wanda","Patterson","wanda.patterson@sakilacustomer.org",91,True,"2006-02-14","2013-05-26 14:49:45.738",1,"44"
89,1,"Julia","Flores","julia.flores@sakilacustomer.org",93,True,"2006-02-14","2013-05-26 14:49:45.738",1,"45"
91,2,"Lois","Butler","lois.butler@sakilacustomer.org",95,True,"2006-02-14","2013-05-26 14:49:45.738",1,"46"
93,1,"Phyllis","Foster","phyllis.foster@sakilacustomer.org",97,True,"2006-02-14","2013-05-26 14:49:45.738",1,"47"
95,2,"Paula","Bryant","paula.bryant@sakilacustomer.org",99,True,"2006-02-14","2013-05-26 14:49:45.738",1,"48"
97,2,"Annie","Russell","annie.russell@sakilacustomer.org",101,True,"2006-02-14","2013-05-26 14:49:45.738",1,"49"
99,2,"Emily","Diaz","emily.diaz@sakilacustomer.org",103,True,"2006-02-14","2013-05-26 14:49:45.738",1,"50"
101,1,"Peggy","Myers","peggy.myers@sakilacustomer.org",105,True,"2006-02-14","2013-05-26 14:49:45.738",1,"51"
103,1,"Gladys","Hamilton","gladys.hamilton@sakilacustomer.org",107,True,"2006-02-14","2013-05-26 14:49:45.738",1,"52"
105,1,"Dawn","Sullivan","dawn.sullivan@sakilacustomer.org",109,True,"2006-02-14","2013-05-26 14:49:45.738",1,"53"
107,1,"Florence","Woods","florence.woods@sakilacustomer.org",111,True,"2006-02-14","2013-05-26 14:49:45.738",1,"54"
109,2,"Edna","West","edna.west@sakilacustomer.org",113,True,"2006-02-14","2013-05-26 14:49:45.738",1,"55"
111,1,"Carmen","Owens","carmen.owens@sakilacustomer.org",115,True,"2006-02-14","2013-05-26 14:49:45.738",1,"56"
113,2,"Cindy","Fisher","cindy.fisher@sakilacustomer.org",117,True,"2006-02-14","2013-05-26 14:49:45.738",1,"57"
115,1,"Wendy","Harrison","wendy.harrison@sakilacustomer.org",119,True,"2006-02-14","2013-05-26 14:49:45.738",1,"58"
117,1,"Edith","Mcdonald","edith.mcdonald@sakilacustomer.org",121,True,"2006-02-14","2013-05-26 14:49:45.738",1,"59"
119,1,"Sherry","Marshall","sherry.marshall@sakilacustomer.org",123,True,"2006-02-14","2013-05-26 14:49:45.738",1,"60"
121,1,"Josephine","Gomez","josephine.gomez@sakilacustomer.org",125,True,"2006-02-14","2013-05-26 14:49:45.738",1,"61"
123,2,"Shannon","Freeman","shannon.freeman@sakilacustomer.org",127,True,"2006-02-14","2013-05-26 14:49:45.738",1,"62"
125,1,"Ethel","Webb","ethel.webb@sakilacustomer.org",129,True,"2006-02-14","2013-05-26 14:49:45.738",1,"63"
127,2,"Elaine","Stevens","elaine.stevens@sakilacustomer.org",131,True,"2006-02-14","2013-05-26 14:49:45.738",1,"64"
129,1,"Carrie","Porter","carrie.porter@sakilacustomer.org",133,True,"2006-02-14","2013-05-26 14:49:45.738",1,"65"
131,2,"Monica","Hicks","monica.hicks@sakilacustomer.org",135,True,"2006-02-14","2013-05-26 14:49:45.738",1,"66"
133,1,"Pauline","Henry","pauline.henry@sakilacustomer.org",137,True,"2006-02-14","2013-05-26 14:49:45.738",1,"67"
135,2,"Juanita","Mason","juanita.mason@sakilacustomer.org",139,True,"2006-02-14","2013-05-26 14:49:45.738",1,"68"
137,2,"Rhonda","Kennedy","rhonda.kennedy@sakilacustomer.org",141,True,"2006-02-14","2013-05-26 14:49:45.738",1,"69"
139,1,"Amber","Dixon","amber.dixon@sakilacustomer.org",143,True,"2006-02-14","2013-05-26 14:49:45.738",1,"70"
141,1,"Debbie","Reyes","debbie.reyes@sakilacustomer.org",145,True,"2006-02-14","2013-05-26 14:49:45.738",1,"71"
143,1,"Leslie","Gordon","leslie.gordon@sakilacustomer.org",147,True,"2006-02-14","2013-05-26 14:49:45.738",1,"72"
145,1,"Lucille","Holmes","lucille.holmes@sakilacustomer.org",149,True,"2006-02-14","2013-05-26 14:49:45.738",1,"73"
147,2,"Joanne","Robertson","joanne.robertson@sakilacustomer.org",151,True,"2006-02-14","2013-05-26 14:49:45.738",1,"74"
149,1,"Valerie","Black","valerie.black@sakilacustomer.org",153,True,"2006-02-14","2013-05-26 14:49:45.738",1,"75"
151,2,"Megan","Palmer","megan.palmer@sakilacustomer.org",155,True,"2006-02-14","2013-05-26 14:49:45.738",1,"76"
153,2,"Suzanne","Nichols","suzanne.nichols@sakilacustomer.org",157,True,"2006-02-14","2013-05-26 14:49:45.738",1,"77"
155,1,"Gail","Knight","gail.knight@sakilacustomer.org",159,True,"2006-02-14","2013-05-26 14:49:45.738",1,"78"
157,2,"Darlene","Rose","darlene.rose@sakilacustomer.org",161,True,"2006-02-14","2013-05-26 14:49:45.738",1,"79"
159,1,"Jill","Hawkins","jill.hawkins@sakilacustomer.org",163,True,"2006-02-14","2013-05-26 14:49:45.738",1,"80"
161,1,"Geraldine","Perkins","geraldine.perkins@sakilacustomer.org",165,True,"2006-02-14","2013-05-26 14:49:45.738",1,"81"
163,1,"Cathy","Spencer","cathy.spencer@sakilacustomer.org",167,True,"2006-02-14","2013-05-26 14:49:45.738",1,"82"
165,2,"Lorraine","Stephens","lorraine.stephens@sakilacustomer.org",169,True,"2006-02-14","2013-05-26 14:49:45.738",1,"83"
167,2,"Sally","Pierce","sally.pierce@sakilacustomer.org",171,True,"2006-02-14","2013-05-26 14:49:45.738",1,"84"
169,2,"Erica","Matthews","erica.matthews@sakilacustomer.org",173,True,"2006-02-14","2013-05-26 14:49:45.738",0,"85"
171,2,"Dolores","Wagner","dolores.wagner@sakilacustomer.org",175,True,"2006-02-14","2013-05-26 14:49:45.738",1,"86"
173,1,"Audrey","Ray","audrey.ray@sakilacustomer.org",177,True,"2006-02-14","2013-05-26 14:49:45.738",1,"87"
175,1,"Annette","Olson","annette.olson@sakilacustomer.org",179,True,"2006-02-14","2013-05-26 14:49:45.738",1,"88"
177,2,"Samantha","Duncan","samantha.duncan@sakilacustomer.org",181,True,"2006-02-14","2013-05-26 14:49:45.738",1,"89"
179,1,"Dana","Hart","dana.hart@sakilacustomer.org",183,True,"2006-02-14","2013-05-26 14:49:45.738",1,"90"
181,2,"Ana","Bradley","ana.bradley@sakilacustomer.org",185,True,"2006-02-14","2013-05-26 14:49:45.738",1,"91"
183,2,"Ida","Andrews","ida.andrews@sakilacustomer.org",187,True,"2006-02-14","2013-05-26 14:49:45.738",1,"92"
185,1,"Roberta","Harper","roberta.harper@sakilacustomer.org",189,True,"2006-02-14","2013-05-26 14:49:45.738",1,"93"
187,2,"Brittany","Riley","brittany.riley@sakilacustomer.org",191,True,"2006-02-14","2013-05-26 14:49:45.738",1,"94"
189,1,"Loretta","Carpenter","loretta.carpenter@sakilacustomer.org",193,True,"2006-02-14","2013-05-26 14:49:45.738",1,"95"
191,1,"Jeanette","Greene","jeanette.greene@sakilacustomer.org",195,True,"2006-02-14","2013-05-26 14:49:45.738",1,"96"
193,2,"Katie","Elliott","katie.elliott@sakilacustomer.org",197,True,"2006-02-14","2013-05-26 14:49:45.738",1,"97"
195,1,"Vanessa","Sims","vanessa.sims@sakilacustomer.org",199,True,"2006-02-14","2013-05-26 14:49:45.738",1,"98"
197,2,"Sue","Peters","sue.peters@sakilacustomer.org",201,True,"2006-02-14","2013-05-26 14:49:45.738",1,"99"
199,2,"Beth","Franklin","beth.franklin@sakilacustomer.org",203,True,"2006-02-14","2013-05-26 14:49:45.738",1,"100"
201,1,"Vicki","Fields","vicki.fields@sakilacustomer.org",205,True,"2006-02-14","2013-05-26 14:49:45.738",1,"101"
203,1,"Tara","Ryan","tara.ryan@sakilacustomer.org",207,True,"2006-02-14","2013-05-26 14:49:45.738",1,"102"
205,2,"Eileen","Carr","eileen.carr@sakilacustomer.org",209,True,"2006-02-14","2013-05-26 14:49:45.738",1,"103"
207,1,"Gertrude","Castillo","gertrude.castillo@sakilacustomer.org",211,True,"2006-02-14","2013-05-26 14:49:45.738",1,"104"
209,2,"Tonya","Chapman","tonya.chapman@sakilacustomer.org",213,True,"2006-02-14","2013-05-26 14:49:45.738",1,"105"
211,1,"Stacey","Montgomery","stacey.montgomery@sakilacustomer.org",215,True,"2006-02-14","2013-05-26 14:49:45.738",1,"106"
213,1,"Gina","Williamson","gina.williamson@sakilacustomer.org",217,True,"2006-02-14","2013-05-26 14:49:45.738",1,"107"
215,2,"Jessie","Banks","jessie.banks@sakilacustomer.org",219,True,"2006-02-14","2013-05-26 14:49:45.738",1,"108"
217,2,"Agnes","Bishop","agnes.bishop@sakilacustomer.org",221,True,"2006-02-14","2013-05-26 14:49:45.738",1,"109"
219,2,"Willie","Howell","willie.howell@sakilacustomer.org",223,True,"2006-02-14","2013-05-26 14:49:45.738",1,"110"
221,1,"Bessie","Morrison","bessie.morrison@sakilacustomer.org",225,True,"2006-02-14","2013-05-26 14:49:45.738",1,"111"
223,1,"Melinda","Fernandez","melinda.fernandez@sakilacustomer.org",227,True,"2006-02-14","2013-05-26 14:49:45.738",1,"112"
225,1,"Arlene","Harvey","arlene.harvey@sakilacustomer.org",229,True,"2006-02-14","2013-05-26 14:49:45.738",1,"113"
227,1,"Colleen","Burton","colleen.burton@sakilacustomer.org",231,True,"2006-02-14","2013-05-26 14:49:45.738",1,"114"
229,1,"Tamara","Nguyen","tamara.nguyen@sakilacustomer.org",233,True,"2006-02-14","2013-05-26 14:49:45.738",1,"115"
231,1,"Georgia","Jacobs","georgia.jacobs@sakilacustomer.org",235,True,"2006-02-14","2013-05-26 14:49:45.738",1,"116"
233,2,"Lillie","Kim","lillie.kim@sakilacustomer.org",237,True,"2006-02-14","2013-05-26 14:49:45.738",1,"117"
235,1,"Jackie","Lynch","jackie.lynch@sakilacustomer.org",239,True,"2006-02-14","2013-05-26 14:49:45.738",1,"118"
237,1,"Tanya","Gilbert","tanya.gilbert@sakilacustomer.org",241,True,"2006-02-14","2013-05-26 14:49:45.738",1,"119"
239,2,"Minnie","Romero","minnie.romero@sakilacustomer.org",243,True,"2006-02-14","2013-05-26 14:49:45.738",1,"120"
241,2,"Heidi","Larson","heidi.larson@sakilacustomer.org",245,True,"2006-02-14","2013-05-26 14:49:45.738",0,"121"
243,1,"Lydia","Burke","lydia.burke@sakilacustomer.org",247,True,"2006-02-14","2013-05-26 14:49:45.738",1,"122"
245,1,"Courtney","Day","courtney.day@sakilacustomer.org",249,True,"2006-02-14","2013-05-26 14:49:45.738",1,"123"
247,1,"Stella","Moreno","stella.moreno@sakilacustomer.org",251,True,"2006-02-14","2013-05-26 14:49:45.738",1,"124"
249,2,"Dora","Medina","dora.medina@sakilacustomer.org",253,True,"2006-02-14","2013-05-26 14:49:45.738",1,"125"
251,2,"Vickie","Brewer","vickie.brewer@sakilacustomer.org",255,True,"2006-02-14","2013-05-26 14:49:45.738",1,"126"
253,1,"Terry","Carlson","terry.carlson@sakilacustomer.org",258,True,"2006-02-14","2013-05-26 14:49:45.738",1,"127"
255,2,"Irma","Pearson","irma.pearson@sakilacustomer.org",260,True,"2006-02-14","2013-05-26 14:49:45.738",1,"128"
257,2,"Marsha","Douglas","marsha.douglas@sakilacustomer.org",262,True,"2006-02-14","2013-05-26 14:49:45.738",1,"129"
259,2,"Lena","Jensen","lena.jensen@sakilacustomer.org",264,True,"2006-02-14","2013-05-26 14:49:45.738",1,"130"
261,1,"Deanna","Byrd","deanna.byrd@sakilacustomer.org",266,True,"2006-02-14","2013-05-26 14:49:45.738",1,"131"
263,1,"Hilda","Hopkins","hilda.hopkins@sakilacustomer.org",268,True,"2006-02-14","2013-05-26 14:49:45.738",1,"132"
265,2,"Jennie","Terry","jennie.terry@sakilacustomer.org",270,True,"2006-02-14","2013-05-26 14:49:45.738",1,"133"
267,1,"Margie","Wade","margie.wade@sakilacustomer.org",272,True,"2006-02-14","2013-05-26 14:49:45.738",1,"134"
269,1,"Cassandra","Walters","cassandra.walters@sakilacustomer.org",274,True,"2006-02-14","2013-05-26 14:49:45.738",1,"135"
271,1,"Penny","Neal","penny.neal@sakilacustomer.org",276,True,"2006-02-14","2013-05-26 14:49:45.738",0,"136"
273,2,"Priscilla","Lowe","priscilla.lowe@sakilacustomer.org",278,True,"2006-02-14","2013-05-26 14:49:45.738",1,"137"
275,2,"Carole","Barnett","carole.barnett@sakilacustomer.org",280,True,"2006-02-14","2013-05-26 14:49:45.738",1,"138"
277,2,"Olga","Jimenez","olga.jimenez@sakilacustomer.org",282,True,"2006-02-14","2013-05-26 14:49:45.738",1,"139"
279,2,"Dianne","Shelton","dianne.shelton@sakilacustomer.org",284,True,"2006-02-14","2013-05-26 14:49:45.738",1,"140"
281,2,"Leona","Obrien","leona.obrien@sakilacustomer.org",286,True,"2006-02-14","2013-05-26 14:49:45.738",1,"141"
283,1,"Felicia","Sutton","felicia.sutton@sakilacustomer.org",288,True,"2006-02-14","2013-05-26 14:49:45.738",1,"142"
285,1,"Miriam","Mckinney","miriam.mckinney@sakilacustomer.org",290,True,"2006-02-14","2013-05-26 14:49:45.738",1,"143"
287,2,"Becky","Miles","becky.miles@sakilacustomer.org",292,True,"2006-02-14","2013-05-26 14:49:45.738",1,"144"
289,1,"Violet","Rodriquez","violet.rodriquez@sakilacustomer.org",294,True,"2006-02-14","2013-05-26 14:49:45.738",1,"145"
291,1,"Toni","Holt","toni.holt@sakilacustomer.org",296,True,"2006-02-14","2013-05-26 14:49:45.738",1,"146"
293,2,"Mae","Fletcher","mae.fletcher@sakilacustomer.org",298,True,"2006-02-14","2013-05-26 14:49:45.738",1,"147"
295,1,"Daisy","Bates","daisy.bates@sakilacustomer.org",300,True,"2006-02-14","2013-05-26 14:49:45.738",1,"148"
297,1,"Sherri","Rhodes","sherri.rhodes@sakilacustomer.org",302,True,"2006-02-14","2013-05-26 14:49:45.738",1,"149"
299,2,"James","Gannon","james.gannon@sakilacustomer.org",304,True,"2006-02-14","2013-05-26 14:49:45.738",1,"150"
301,2,"Robert","Baughman","robert.baughman@sakilacustomer.org",306,True,"2006-02-14","2013-05-26 14:49:45.738",1,"151"
303,2,"William","Satterfield","william.satterfield@sakilacustomer.org",308,True,"2006-02-14","2013-05-26 14:49:45.738",1,"152"
305,1,"Richard","Mccrary","richard.mccrary@sakilacustomer.org",310,True,"2006-02-14","2013-05-26 14:49:45.738",1,"153"
307,2,"Joseph","Joy","joseph.joy@sakilacustomer.org",312,True,"2006-02-14","2013-05-26 14:49:45.738",1,"154"
309,1,"Christopher","Greco","christopher.greco@sakilacustomer.org",314,True,"2006-02-14","2013-05-26 14:49:45.738",1,"155"
311,2,"Paul","Trout","paul.trout@sakilacustomer.org",316,True,"2006-02-14","2013-05-26 14:49:45.738",1,"156"
313,2,"Donald","Mahon","donald.mahon@sakilacustomer.org",318,True,"2006-02-14","2013-05-26 14:49:45.738",1,"157"
315,2,"Kenneth","Gooden","kenneth.gooden@sakilacustomer.org",320,True,"2006-02-14","2013-05-26 14:49:45.738",0,"158"
317,2,"Edward","Baugh","edward.baugh@sakilacustomer.org",322,True,"2006-02-14","2013-05-26 14:49:45.738",1,"159"
319,2,"Ronald","Weiner","ronald.weiner@sakilacustomer.org",324,True,"2006-02-14","2013-05-26 14:49:45.738",1,"160"
321,1,"Kevin","Schuler","kevin.schuler@sakilacustomer.org",326,True,"2006-02-14","2013-05-26 14:49:45.738",1,"161"
323,2,"Matthew","Mahan","matthew.mahan@sakilacustomer.org",328,True,"2006-02-14","2013-05-26 14:49:45.738",1,"162"
325,1,"Timothy","Bunn","timothy.bunn@sakilacustomer.org",330,True,"2006-02-14","2013-05-26 14:49:45.738",1,"163"
327,2,"Larry","Thrasher","larry.thrasher@sakilacustomer.org",332,True,"2006-02-14","2013-05-26 14:49:45.738",1,"164"
329,2,"Frank","Waggoner","frank.waggoner@sakilacustomer.org",334,True,"2006-02-14","2013-05-26 14:49:45.738",1,"165"
331,1,"Eric","Robert","eric.robert@sakilacustomer.org",336,True,"2006-02-14","2013-05-26 14:49:45.738",1,"166"
333,2,"Andrew","Purdy","andrew.purdy@sakilacustomer.org",338,True,"2006-02-14","2013-05-26 14:49:45.738",1,"167"
335,1,"Gregory","Mauldin","gregory.mauldin@sakilacustomer.org",340,True,"2006-02-14","2013-05-26 14:49:45.738",1,"168"
337,1,"Jerry","Jordon","jerry.jordon@sakilacustomer.org",342,True,"2006-02-14","2013-05-26 14:49:45.738",1,"169"
339,2,"Walter","Perryman","walter.perryman@sakilacustomer.org",344,True,"2006-02-14","2013-05-26 14:49:45.738",1,"170"
341,1,"Peter","Menard","peter.menard@sakilacustomer.org",346,True,"2006-02-14","2013-05-26 14:49:45.738",1,"171"
343,1,"Douglas","Graf","douglas.graf@sakilacustomer.org",348,True,"2006-02-14","2013-05-26 14:49:45.738",1,"172"
345,1,"Carl","Artis","carl.artis@sakilacustomer.org",350,True,"2006-02-14","2013-05-26 14:49:45.738",1,"173"
347,2,"Ryan","Salisbury","ryan.salisbury@sakilacustomer.org",352,True,"2006-02-14","2013-05-26 14:49:45.738",1,"174"
349,2,"Joe","Gilliland","joe.gilliland@sakilacustomer.org",354,True,"2006-02-14","2013-05-26 14:49:45.738",1,"175"
351,1,"Jack","Foust","jack.foust@sakilacustomer.org",356,True,"2006-02-14","2013-05-26 14:49:45.738",1,"176"
353,1,"Jonathan","Scarborough","jonathan.scarborough@sakilacustomer.org",358,True,"2006-02-14","2013-05-26 14:49:45.738",1,"177"
355,2,"Terry","Grissom","terry.grissom@sakilacustomer.org",360,True,"2006-02-14","2013-05-26 14:49:45.738",1,"178"
357,1,"Keith","Rico","keith.rico@sakilacustomer.org",362,True,"2006-02-14","2013-05-26 14:49:45.738",1,"179"
359,2,"Willie","Markham","willie.markham@sakilacustomer.org",364,True,"2006-02-14","2013-05-26 14:49:45.738",1,"180"
361,2,"Lawrence","Lawton","lawrence.lawton@sakilacustomer.org",366,True,"2006-02-14","2013-05-26 14:49:45.738",1,"181"
363,2,"Roy","Whiting","roy.whiting@sakilacustomer.org",368,True,"2006-02-14","2013-05-26 14:49:45.738",1,"182"
365,2,"Bruce","Schwarz","bruce.schwarz@sakilacustomer.org",370,True,"2006-02-14","2013-05-26 14:49:45.738",1,"183"
367,1,"Adam","Gooch","adam.gooch@sakilacustomer.org",372,True,"2006-02-14","2013-05-26 14:49:45.738",1,"184"
369,2,"Fred","Wheat","fred.wheat@sakilacustomer.org",374,True,"2006-02-14","2013-05-26 14:49:45.738",1,"185"
371,1,"Billy","Poulin","billy.poulin@sakilacustomer.org",376,True,"2006-02-14","2013-05-26 14:49:45.738",1,"186"
373,1,"Louis","Leone","louis.leone@sakilacustomer.org",378,True,"2006-02-14","2013-05-26 14:49:45.738",1,"187"
375,2,"Aaron","Selby","aaron.selby@sakilacustomer.org",380,True,"2006-02-14","2013-05-26 14:49:45.738",1,"188"
377,1,"Howard","Fortner","howard.fortner@sakilacustomer.org",382,True,"2006-02-14","2013-05-26 14:49:45.738",1,"189"
379,1,"Carlos","Coughlin","carlos.coughlin@sakilacustomer.org",384,True,"2006-02-14","2013-05-26 14:49:45.738",1,"190"
381,2,"Bobby","Boudreau","bobby.boudreau@sakilacustomer.org",386,True,"2006-02-14","2013-05-26 14:49:45.738",1,"191"
383,1,"Martin","Bales","martin.bales@sakilacustomer.org",388,True,"2006-02-14","2013-05-26 14:49:45.738",1,"192"
385,1,"Phillip","Holm","phillip.holm@sakilacustomer.org",390,True,"2006-02-14","2013-05-26 14:49:45.738",1,"193"
387,2,"Jesse","Schilling","jesse.schilling@sakilacustomer.org",392,True,"2006-02-14","2013-05-26 14:49:45.738",1,"194"
389,1,"Alan","Kahn","alan.kahn@sakilacustomer.org",394,True,"2006-02-14","2013-05-26 14:49:45.738",1,"195"
391,1,"Clarence","Gamez","clarence.gamez@sakilacustomer.org",396,True,"2006-02-14","2013-05-26 14:49:45.738",1,"196"
393,1,"Philip","Causey","philip.causey@sakilacustomer.org",398,True,"2006-02-14","2013-05-26 14:49:45.738",1,"197"
395,2,"Johnny","Turpin","johnny.turpin@sakilacustomer.org",400,True,"2006-02-14","2013-05-26 14:49:45.738",1,"198"
397,1,"Jimmy","Schrader","jimmy.schrader@sakilacustomer.org",402,True,"2006-02-14","2013-05-26 14:49:45.738",1,"199"
399,1,"Danny","Isom","danny.isom@sakilacustomer.org",404,True,"2006-02-14","2013-05-26 14:49:45.738",1,"200"
401,2,"Tony","Carranza","tony.carranza@sakilacustomer.org",406,True,"2006-02-14","2013-05-26 14:49:45.738",1,"201"
403,1,"Mike","Way","mike.way@sakilacustomer.org",408,True,"2006-02-14","2013-05-26 14:49:45.738",1,"202"
405,1,"Leonard","Schofield","leonard.schofield@sakilacustomer.org",410,True,"2006-02-14","2013-05-26 14:49:45.738",1,"203"
407,1,"Dale","Ratcliff","dale.ratcliff@sakilacustomer.org",412,True,"2006-02-14","2013-05-26 14:49:45.738",1,"204"
409,2,"Rodney","Moeller","rodney.moeller@sakilacustomer.org",414,True,"2006-02-14","2013-05-26 14:49:45.738",1,"205"
411,1,"Norman","Currier","norman.currier@sakilacustomer.org",416,True,"2006-02-14","2013-05-26 14:49:45.738",1,"206"
413,2,"Marvin","Yee","marvin.yee@sakilacustomer.org",418,True,"2006-02-14","2013-05-26 14:49:45.738",1,"207"
415,1,"Glenn","Pullen","glenn.pullen@sakilacustomer.org",420,True,"2006-02-14","2013-05-26 14:49:45.738",1,"208"
417,1,"Travis","Estep","travis.estep@sakilacustomer.org",422,True,"2006-02-14","2013-05-26 14:49:45.738",1,"209"
419,1,"Chad","Carbone","chad.carbone@sakilacustomer.org",424,True,"2006-02-14","2013-05-26 14:49:45.738",1,"210"
421,1,"Lee","Hawks","lee.hawks@sakilacustomer.org",426,True,"2006-02-14","2013-05-26 14:49:45.738",1,"211"
423,2,"Alfred","Casillas","alfred.casillas@sakilacustomer.org",428,True,"2006-02-14","2013-05-26 14:49:45.738",1,"212"
425,2,"Francis","Sikes","francis.sikes@sakilacustomer.org",430,True,"2006-02-14","2013-05-26 14:49:45.738",1,"213"
427,2,"Jesus","Mccartney","jesus.mccartney@sakilacustomer.org",432,True,"2006-02-14","2013-05-26 14:49:45.738",1,"214"
